method,point_index,function_evaluations,gradient_evaluations,RMSD,x
BOBYQA,420,687,0,0.0005085290355881631,"[0.1749604269341751, 0.24174164268729675, 0.21157906139915975, 0.16279011207030725, 0.19135857588779812, 0.1743566647030685, 0.1767928272083189, 0.13181955147930668, 0.1682520247738869, 0.15282624777799095]"
BOBYQA,421,688,0,0.0005074492892408203,"[0.17502498202533395, 0.24170214253379452, 0.2115771764887095, 0.16276802581494185, 0.1913704903516805, 0.17437984327718142, 0.17679658316860591, 0.1318635217927894, 0.16821870387025548, 0.1528196112545389]"
BOBYQA,422,689,0,0.000506169860961588,"[0.17512490846121664, 0.24163972342411524, 0.21162843416621502, 0.1627493767925093, 0.19129772685124252, 0.1744630918002459, 0.17682068145600707, 0.13196493743466114, 0.16822580404323287, 0.15282113135356098]"
BOBYQA,423,690,0,0.0005057354527882685,"[0.17527087591829, 0.2416158176967593, 0.21171488838265667, 0.16266986355841964, 0.19133174494731933, 0.1744886237140286, 0.17678991598642024, 0.13198598034365172, 0.16819466077224457, 0.15280860135788862]"
BOBYQA,424,692,0,0.0005051372284002567,"[0.17527217121605235, 0.24153828404578007, 0.21170519135974425, 0.16268150259639444, 0.19131381023572064, 0.17449339310359654, 0.1767841674092765, 0.13203020858654504, 0.16823087602989856, 0.15281919504745645]"
BOBYQA,425,696,0,0.0005048562546350025,"[0.17527650886782242, 0.24155217069417687, 0.21172585448566303, 0.16266806965908467, 0.1913119325363834, 0.17447893065197628, 0.17681352562911754, 0.13205241571999488, 0.1682405219071961, 0.15282368326950077]"
BOBYQA,426,699,0,0.0005046276827607006,"[0.17527800054042747, 0.24155751755974106, 0.21172620841942644, 0.16266983084191386, 0.19131459843061444, 0.17446822367697262, 0.1767991602307399, 0.13206668300740237, 0.16823285368269114, 0.15282298271682096]"
BOBYQA,427,700,0,0.0005041600074943478,"[0.17527404633470933, 0.24155761050705818, 0.21172499225000643, 0.16266596684414467, 0.1913153568672625, 0.17446809120680937, 0.1768084551280608, 0.13207696859234266, 0.1682128495651891, 0.1528229683704754]"
BOBYQA,428,701,0,0.0005036123065363048,"[0.17526922223600494, 0.241558787604894, 0.21171971189500205, 0.16265709437171844, 0.19131500450093017, 0.1744706134869046, 0.1768376999238579, 0.1320964044021996, 0.1681798941574714, 0.15281639677601994]"
BOBYQA,429,702,0,0.0005026520422925238,"[0.17527254890409524, 0.2415380541226117, 0.2117120846790309, 0.16265781461823264, 0.19129393950824114, 0.17448958937714784, 0.1768983314279681, 0.13212994458659014, 0.1681183781290897, 0.15280585165969193]"
BOBYQA,430,703,0,0.0005015760205390013,"[0.1753090198376928, 0.2415055923626192, 0.21167532232120362, 0.16267624203820852, 0.19123500247025646, 0.1745611949794267, 0.17701594499433834, 0.1322069315118491, 0.16803377298709882, 0.15278569824930716]"
BOBYQA,431,704,0,0.0005003112485500838,"[0.1753017696263743, 0.24145504759281022, 0.2116652461901757, 0.162694861714478, 0.19121920335538056, 0.17444613487831806, 0.17713513992996846, 0.1322870519801865, 0.16798102452355865, 0.15277885146249812]"
BOBYQA,432,707,0,0.0004997563600516506,"[0.17528330275267962, 0.24142671767194815, 0.21167716986403304, 0.16267612267864592, 0.1912132281396831, 0.1744772729884726, 0.1771887926826387, 0.1323166744519179, 0.16792246544508738, 0.15276571733827454]"
BOBYQA,433,708,0,0.0004989693337553568,"[0.17532666178299414, 0.24139212249072275, 0.21170917129956518, 0.1626646886411428, 0.19117354802090744, 0.17451278304011938, 0.17723656858715311, 0.13231698549026516, 0.16789782041185825, 0.15275917121098243]"
BOBYQA,434,709,0,0.0004983058023927837,"[0.17535269365456158, 0.24135114797764057, 0.2117902846113443, 0.16259625836477107, 0.19115098791115356, 0.1746201348741725, 0.17732261640423727, 0.132315557793958, 0.1678164077702706, 0.15274145961337954]"
BOBYQA,435,710,0,0.0004976287382068141,"[0.17546061435995358, 0.24126989447017005, 0.2117704549283944, 0.16258776098300512, 0.19111201277921594, 0.17470725851112864, 0.17733643372978297, 0.1324215119451382, 0.16779069871373978, 0.15273156912312974]"
BOBYQA,436,713,0,0.000496258835680022,"[0.17549826986262654, 0.24132533618273774, 0.21180962108592477, 0.16258533915377887, 0.1911009469090704, 0.17468020132910408, 0.17732768617198252, 0.13245353789403522, 0.16774612321374044, 0.1527265966466935]"
BOBYQA,437,714,0,0.0004947322906333133,"[0.17553027645347405, 0.24129592005376466, 0.21194955612615815, 0.16250835569188582, 0.1911015736841023, 0.1746041561541655, 0.177389546484012, 0.1325048988179671, 0.16772732871396834, 0.15272566756283745]"
BOBYQA,438,715,0,0.0004942934845911897,"[0.1755167576856496, 0.24131258032174266, 0.21208089631440344, 0.16245524623845603, 0.19106592113626217, 0.17460175638200062, 0.17749204489001355, 0.13254425781366236, 0.16764979731427657, 0.15271445219354363]"
BOBYQA,439,716,0,0.0004930640539722981,"[0.175657327370049, 0.24125066379073692, 0.21212790068929518, 0.1623959500451117, 0.19108339822482406, 0.17462111347042147, 0.1774805519164179, 0.13264325605601246, 0.16764182926870444, 0.1527122885081405]"
BOBYQA,440,717,0,0.000490671067309723,"[0.1757586852957178, 0.24110443549334498, 0.21205581691683753, 0.1624401353353221, 0.19102351820267574, 0.17456762134843962, 0.17766070270893503, 0.1329122535541478, 0.16754448436287345, 0.1526908775549203]"
BOBYQA,441,718,0,0.0004889565830262016,"[0.175895906036258, 0.24103405612709716, 0.21193299261963786, 0.1625582869271301, 0.19093769210464798, 0.1744100120069086, 0.17780318926651673, 0.13314222047093355, 0.16750306413673366, 0.15268300698560283]"
BOBYQA,442,719,0,0.0004889051937095643,"[0.17583861505191278, 0.24096390769948497, 0.2118225948274815, 0.1625968530418819, 0.1909032022168509, 0.17439060336840628, 0.17806095475539457, 0.13328900571552196, 0.16728721363129062, 0.15263856286448266]"
BOBYQA,443,721,0,0.0004882643713236605,"[0.1758941243925756, 0.24101808865093308, 0.21184670902404884, 0.1626130733238317, 0.19077413852011127, 0.17448647096111436, 0.1781270367572987, 0.1332832953357168, 0.16734066066133696, 0.15264443551252635]"
BOBYQA,444,724,0,0.00048802895663569356,"[0.17589665349219233, 0.24099567026997948, 0.21182919440785225, 0.16262148928830034, 0.19075486049087018, 0.17450052394505342, 0.17809747238714194, 0.13328888747666418, 0.16733302671008432, 0.15263545221646008]"
BOBYQA,445,725,0,0.0004877454672577732,"[0.17592321413405868, 0.2410038400490641, 0.211822045391654, 0.16261126160874848, 0.19077552347124635, 0.17449719182261977, 0.17809973192555986, 0.13327152401655887, 0.16730438230127392, 0.15263282277982632]"
BOBYQA,446,730,0,0.00048769336909957364,"[0.17592605584308027, 0.2410015164733695, 0.21182262921208606, 0.1626110830955469, 0.190773113767275, 0.17449681569178457, 0.17810546265567337, 0.1332769620625092, 0.16730024415434422, 0.1526320061075972]"
BOBYQA,447,733,0,0.0004874182387984778,"[0.1759262516633231, 0.24099831501469396, 0.21182963299923396, 0.16261426987219046, 0.1907730654158116, 0.17449505845134144, 0.17810244645279616, 0.13327952286937625, 0.16729731900092853, 0.15263379545693181]"
BOBYQA,448,734,0,0.0004870098414889879,"[0.17593339096385163, 0.2409884471082415, 0.21184026884031426, 0.162619339668722, 0.19076718916628047, 0.17448952706970125, 0.17810047921522162, 0.13328230295425947, 0.1672919994493519, 0.152631001205361]"
BOBYQA,449,735,0,0.0004863845477163787,"[0.1759553977148198, 0.24096857418813422, 0.2118584525556135, 0.16262369570714788, 0.19075479883926832, 0.17447954690989806, 0.1781005143130639, 0.13329064827772052, 0.16728510370449656, 0.1526300920081436]"
BOBYQA,450,736,0,0.00048580706665410947,"[0.17601014224428463, 0.24094250889080332, 0.21186954761111074, 0.1626378310020199, 0.1907287104198464, 0.17447590862213402, 0.1781232207520616, 0.1333115081865955, 0.16725960851944852, 0.1526197883896301]"
BOBYQA,451,737,0,0.00048496067840750887,"[0.17601288581444438, 0.24092103525402406, 0.21192320265469794, 0.162612579054117, 0.19071780926772736, 0.1744899680489116, 0.17811081705911036, 0.13335255390589879, 0.16724351950943353, 0.15261885583563045]"
BOBYQA,452,738,0,0.0004843974785999769,"[0.1760405493791145, 0.2408898243200705, 0.21197195732306148, 0.16259347836902166, 0.19072224305054986, 0.17446695206269303, 0.17813928076026808, 0.1333410606145627, 0.16722325257998083, 0.1526148147438678]"
BOBYQA,453,739,0,0.0004838012506783181,"[0.1760436303110856, 0.24088991482916813, 0.21200826605399692, 0.16259245721986385, 0.19069038195955723, 0.17445645063886026, 0.17817235404577642, 0.13338669828769423, 0.16719558341452703, 0.1526129434297022]"
BOBYQA,454,740,0,0.0004832662194205334,"[0.17609082206466217, 0.24085380848405188, 0.21204526052399383, 0.16257964876116648, 0.19068531665754818, 0.1744438516845714, 0.17818507076861198, 0.13341512642098297, 0.16718270832925372, 0.15260887031593104]"
BOBYQA,455,741,0,0.0004820680079504628,"[0.17613169930020348, 0.2408151653950563, 0.21205751268069944, 0.16256269125440928, 0.19065763084067908, 0.17448062207271448, 0.17825043717583663, 0.13346641553825792, 0.16707156518030813, 0.152583902642706]"
BOBYQA,456,742,0,0.00048167029680631977,"[0.17620624999093334, 0.2407440333861522, 0.2120403684906998, 0.16256829953506166, 0.1906214720232213, 0.17456926491796487, 0.1782660763870589, 0.13351911397704463, 0.1670231600197898, 0.15257262116579484]"
BOBYQA,457,743,0,0.0004811475656867777,"[0.17626681127115293, 0.24076997491727248, 0.21201424246624034, 0.1625225344573642, 0.19071375704182109, 0.17455697402682094, 0.1782389424436343, 0.13355307420686513, 0.1669354214269798, 0.15255754942455502]"
BOBYQA,458,749,0,0.00048112100435481045,"[0.1762744962861902, 0.24076468097233802, 0.21201274525758207, 0.1625146460408993, 0.19071346798863892, 0.17455812050915195, 0.17825160133576523, 0.13354849126619023, 0.16694291246558934, 0.1525606609217314]"
BOBYQA,459,751,0,0.0004809346271586513,"[0.17627212918712087, 0.24076362540426824, 0.2120125081881728, 0.162510536042791, 0.1907096491786074, 0.1745584469851262, 0.17824524224533458, 0.13355268663204758, 0.16694479820848251, 0.1525604389239139]"
BOBYQA,460,753,0,0.00048084823926229165,"[0.17627748962379694, 0.2407601249983054, 0.21201586058826072, 0.16251016118071002, 0.1907084554915878, 0.17455950363899295, 0.17824686852316896, 0.13355619470783245, 0.1669393978111695, 0.15255945064446547]"
BOBYQA,461,754,0,0.000480767665786009,"[0.17627660686399427, 0.24075866487669867, 0.21202407456452368, 0.16250845148172638, 0.1907089468033259, 0.17455499848875444, 0.17824496717950536, 0.13355767340806587, 0.16693999363619044, 0.1525594074252256]"
BOBYQA,462,755,0,0.00048062494449643167,"[0.17628022903804572, 0.24075652828445188, 0.21202948949376382, 0.1625089813254933, 0.1907043217110485, 0.17455526669755017, 0.1782398816577688, 0.13355850369486838, 0.1669378542626081, 0.15255906044647374]"
BOBYQA,463,756,0,0.00048044585201793664,"[0.17629224694049414, 0.24075289651142637, 0.2120404835565385, 0.1625112924695454, 0.19069795198093797, 0.17455769291638065, 0.17823170100983168, 0.1335577043503104, 0.1669363918137711, 0.15255896699157268]"
BOBYQA,464,757,0,0.0004802320098693745,"[0.17629381315807957, 0.2407406510806948, 0.2120467230503744, 0.16251731823003368, 0.19068551594430636, 0.1745582018017437, 0.1782302711121389, 0.13355701813440407, 0.16693326130401032, 0.15255670297889073]"
BOBYQA,465,758,0,0.00047996052244638604,"[0.1763159199565828, 0.24071907516192959, 0.21205537794912035, 0.16252899420292455, 0.19066566858265485, 0.17455865692274689, 0.17823499482126137, 0.13355547828156694, 0.1669296857518174, 0.1525549884741949]"
BOBYQA,466,759,0,0.0004795651263913218,"[0.17637202827544848, 0.24070679209541201, 0.21204615054153814, 0.1625474319358068, 0.1906411227766461, 0.17458234876139758, 0.17822766826013794, 0.13357206605881033, 0.16689671571681097, 0.15254517868749512]"
BOBYQA,467,760,0,0.00047925453763207615,"[0.1764262164160724, 0.2406627742123875, 0.21202506195551887, 0.1625713378273595, 0.1906242970165838, 0.1745833524395623, 0.1782176858272009, 0.133565030826332, 0.166888863621357, 0.15254131360785475]"
BOBYQA,468,761,0,0.00047901730934655443,"[0.17647854532118654, 0.2406392774542854, 0.2120145735862702, 0.16258320505035104, 0.19063219084229677, 0.17457998143815392, 0.17820298574219337, 0.13357836070933288, 0.16684140847794499, 0.15252951080623653]"
BOBYQA,469,762,0,0.00047894156850860427,"[0.17652628567587086, 0.2406304737807488, 0.2120145176228404, 0.16260639191598178, 0.19058363894525313, 0.174608763516365, 0.1781925489287111, 0.13358421728449757, 0.16685467875622442, 0.15253034652782077]"
BOBYQA,470,765,0,0.0004788002559385152,"[0.17654375464649724, 0.24065332950457424, 0.21199930347156407, 0.16260897131438556, 0.19058516322994165, 0.17458918747533966, 0.1782035115749335, 0.13357887865417323, 0.16685437311878693, 0.15253043835519134]"
BOBYQA,471,766,0,0.00047878699407674354,"[0.17653248454402878, 0.24064732472597838, 0.21198342272390763, 0.16262259512715993, 0.19058787142630154, 0.17458183480180728, 0.1781748970490465, 0.13358603996181745, 0.16684644747088367, 0.15252823982055924]"
BOBYQA,472,768,0,0.00047853668766158013,"[0.17652810590268952, 0.2406414923708603, 0.21198204160917283, 0.16262778867989114, 0.19058051701255152, 0.1745768078249074, 0.17818632126298567, 0.13358435515880315, 0.16683622585503147, 0.15252737952316767]"
BOBYQA,473,769,0,0.00047827696728372125,"[0.17652944178431054, 0.24063549095803857, 0.2119783351119239, 0.16262569420696024, 0.1905821752674213, 0.1745718661243741, 0.17819389084108236, 0.13360019713469864, 0.16683845888215043, 0.1525292900700527]"
BOBYQA,474,770,0,0.00047775720518915575,"[0.17653077800388176, 0.24064297656204678, 0.2119785540847046, 0.16262136537354221, 0.19058433550793002, 0.1745768217808792, 0.17819678537808267, 0.133609472085523, 0.1668248794174797, 0.15253320968911765]"
BOBYQA,475,771,0,0.0004776866564107424,"[0.17653593677146362, 0.24064606319712203, 0.21198254948784845, 0.16261137311522147, 0.19059078573912705, 0.17457657257966552, 0.1782005539182414, 0.1336188088625683, 0.16681484314674117, 0.1525311409422218]"
BOBYQA,476,772,0,0.0004776396201141656,"[0.1765371194492448, 0.24063313474402231, 0.21198244194050536, 0.16260459803392124, 0.19060048467680069, 0.17457985566550935, 0.17820613186900883, 0.13361734890809202, 0.16680795537822382, 0.1525310477809677]"
BOBYQA,477,773,0,0.00047753774482613885,"[0.17653416101981045, 0.24063301717444255, 0.21199472749558831, 0.16259879282383757, 0.1906030722549611, 0.17457360652962883, 0.17820302229295693, 0.13362218745370344, 0.1667968636615119, 0.1525288696812452]"
BOBYQA,478,774,0,0.0004773909520312858,"[0.1765339109285833, 0.24062349224654542, 0.21201289220965083, 0.16258685977745974, 0.19061934632344546, 0.1745557680419663, 0.178201469543584, 0.1336214168934959, 0.1667758897924262, 0.15252556909873455]"
BOBYQA,479,775,0,0.00047722608642910864,"[0.17652393234741368, 0.2406075138980981, 0.2120087906459157, 0.1625834217235774, 0.19063761231403464, 0.17454406412241003, 0.17818675968857076, 0.13362518906929186, 0.16675365559487706, 0.15252099958797513]"
BOBYQA,480,776,0,0.00047713824732737163,"[0.17652957155932586, 0.24059871692920126, 0.21200334020271308, 0.1625827786037395, 0.19065961075944038, 0.17451606334406639, 0.17817718457538506, 0.13361926599709353, 0.16674576988481157, 0.15251905883944297]"
BOBYQA,481,777,0,0.0004769621976159705,"[0.17651474164801695, 0.24058283214895454, 0.21200592726696135, 0.16257825593094885, 0.1906751768000802, 0.17451104322048505, 0.1781678181100591, 0.13362375142507021, 0.16671961754411185, 0.15251263216895164]"
BOBYQA,482,778,0,0.0004768575374824378,"[0.17651485312708062, 0.24056661429776138, 0.2119994805399774, 0.1625766843457589, 0.19068647442594616, 0.1744969298460177, 0.17814702698618895, 0.1336466408930406, 0.16672170259659494, 0.15251499204132252]"
BOBYQA,483,779,0,0.00047676536718785795,"[0.17651559040567896, 0.24056143766022314, 0.21198101353479326, 0.16258576704025637, 0.19069634218771156, 0.1744825513828374, 0.17815262106846627, 0.1336334116983083, 0.16669701931267103, 0.15250956521503847]"
BOBYQA,484,780,0,0.00047669099490060243,"[0.17651089552805976, 0.2405575181237211, 0.211992351567288, 0.16257487434211199, 0.19071645993410297, 0.1744697356757019, 0.1781271077346874, 0.13364179459279013, 0.1666921635780191, 0.1525082821891747]"
BOBYQA,485,781,0,0.00047652905629227586,"[0.1765046917746056, 0.24053243170021668, 0.21199595095167598, 0.16257310395650496, 0.19072290835536929, 0.17445856087588446, 0.17814285823731207, 0.13365065524165481, 0.16667189442317476, 0.15250478810724344]"
BOBYQA,486,782,0,0.0004764145670649162,"[0.1765113920132203, 0.2405237976606679, 0.21199753023038745, 0.16256169093308243, 0.19074564665615276, 0.17445010224584492, 0.17812726545487578, 0.13364917432131726, 0.1666495808438508, 0.15250078730949543]"
BOBYQA,487,783,0,0.000475995876840467,"[0.17652299287031153, 0.24048497170159802, 0.2120144656571179, 0.1625503109701462, 0.19076422208045885, 0.1744232972989311, 0.17811595992409995, 0.13366900520004335, 0.1665982218556396, 0.15248986591912492]"
BOBYQA,488,784,0,0.0004753598938795074,"[0.17660404237163957, 0.24043032340101309, 0.2120744242296576, 0.1625214832412285, 0.1907831192848734, 0.17443352950668214, 0.1780870923594144, 0.1336819935513464, 0.16649976492438773, 0.15246839803800055]"
BOBYQA,489,785,0,0.00047444125900332934,"[0.17664902537656976, 0.24035962159339452, 0.21211470433493412, 0.16246460662701062, 0.19078328691296714, 0.17450704372125442, 0.1781025578511228, 0.1337167343918758, 0.16641893052811518, 0.15245007666680824]"
BOBYQA,490,795,0,0.00047441132436067124,"[0.17665084523397695, 0.24035571016627572, 0.21211634756646705, 0.16246285385306924, 0.1907863132214894, 0.1745044656448909, 0.17810067748438857, 0.1337190690091557, 0.16641190724883587, 0.15244885243610726]"
BOBYQA,491,796,0,0.00047441072737764426,"[0.17664889808146048, 0.240357599354446, 0.21211261415963478, 0.16246542924535445, 0.1907928405395415, 0.17450487174355367, 0.17809769285831786, 0.13371687825943357, 0.1664088502000178, 0.1524463534620264]"
BOBYQA,492,798,0,0.00047436986679958695,"[0.176651811673818, 0.2403562826730917, 0.21211847442895806, 0.16246113047319094, 0.19079272540930023, 0.1745101679218193, 0.17809795793968192, 0.1337196423201738, 0.16640780035532754, 0.15244663612464757]"
BOBYQA,493,801,0,0.0004742799366866601,"[0.17665685469630216, 0.2403510094525508, 0.2121146240072365, 0.16246146641342996, 0.19079112943210286, 0.17451271835263735, 0.17810026232888437, 0.13372381552910778, 0.16640758929451716, 0.15244662210920787]"
BOBYQA,494,802,0,0.0004741366955359841,"[0.17666755869130477, 0.24034272900694767, 0.21210783009505463, 0.16246310668884417, 0.19078711945603846, 0.17452084553467653, 0.17810231588507872, 0.13372758929490078, 0.1663995451117149, 0.15244497508424362]"
BOBYQA,495,803,0,0.0004739537761006232,"[0.17669358526385556, 0.24033527090062268, 0.21210218461596336, 0.16246239007135882, 0.1907868960869496, 0.17453476551999475, 0.17809892432645064, 0.13372597392454783, 0.16637510118179194, 0.1524395736483123]"
BOBYQA,496,804,0,0.00047382430168877506,"[0.176711623270649, 0.24030614229936129, 0.21210118907421227, 0.16247002230003693, 0.19077505400094633, 0.17453865830038995, 0.17809893615006686, 0.13373169304026286, 0.16636243104040233, 0.15243529775844047]"
BOBYQA,497,806,0,0.0004737354310674169,"[0.1767167087346557, 0.2402975598911547, 0.21210375248055657, 0.1624670273286127, 0.19078025743723104, 0.1745349380703373, 0.17809544999457813, 0.13373632437534178, 0.16634816545050943, 0.15243266831766672]"
BOBYQA,498,807,0,0.0004736688240829034,"[0.17672365996136724, 0.2402949149219973, 0.21210457004507516, 0.16246495325017807, 0.1907825146987797, 0.17454004874568907, 0.1780798701601448, 0.13374440201713703, 0.16634761417083915, 0.15243220281492947]"
BOBYQA,499,808,0,0.00047359890186777354,"[0.17673576385608672, 0.24028599433660494, 0.21209615735264814, 0.1624667134292536, 0.19078855685091944, 0.1745354582841163, 0.17807741257792045, 0.13374214389401076, 0.1663422378899926, 0.15243064586325614]"
BOBYQA,500,809,0,0.00047354569598136013,"[0.1767371136403592, 0.24027577780747664, 0.2120928337769492, 0.16247279685533492, 0.19078550504514444, 0.17453090969906393, 0.17807236563453327, 0.1337497541073332, 0.16633099995906844, 0.15242818310740444]"
BOBYQA,501,811,0,0.00047350205974259146,"[0.17673561702946108, 0.24027989602072494, 0.21209165796986712, 0.16246915971811718, 0.1907902472654533, 0.1745311058658789, 0.17807453013971364, 0.13375355751861812, 0.16632613052876846, 0.1524272888593268]"
BOBYQA,502,812,0,0.0004733744339950736,"[0.17673953602113684, 0.24027794197404306, 0.2120866983956035, 0.162470401984368, 0.1907905207363175, 0.17453277476403417, 0.17807769316951613, 0.13375890679287192, 0.16632250193373263, 0.1524270980672367]"
BOBYQA,503,813,0,0.00047321696838109357,"[0.17674600073348787, 0.24027275831098177, 0.2120784899576406, 0.1624720649486612, 0.19078795000258694, 0.17454269742472478, 0.17808369516507136, 0.13376981131945548, 0.16632167036612566, 0.1524263901088917]"
BOBYQA,504,814,0,0.0004730669593368268,"[0.17675932926578528, 0.24027882058401018, 0.21207549607521017, 0.1624767285597278, 0.19078382521565965, 0.17453929476523491, 0.178084220410419, 0.13378023179315293, 0.1663175441867196, 0.15242702807620498]"
BOBYQA,505,815,0,0.00047300307721546763,"[0.17676619552003617, 0.2402794698081353, 0.21206255473281121, 0.16248367571277453, 0.1907826278326267, 0.17454443234227587, 0.17807969694401724, 0.13378227450258678, 0.16630870922592308, 0.15242454364152436]"
BOBYQA,506,816,0,0.00047282905592591426,"[0.17677767402836467, 0.24026992671117767, 0.21205942831206429, 0.16248277407623593, 0.19078496008209372, 0.17454113525534432, 0.1780769658437032, 0.13379413345755473, 0.16630996031322565, 0.15242532886809557]"
BOBYQA,507,817,0,0.00047258577682579746,"[0.17679532504463155, 0.2402532070254385, 0.21204963562191464, 0.16249087768461182, 0.19078307312441853, 0.17454215690399927, 0.1780612285510348, 0.13380878962688636, 0.16629081080899194, 0.15242164716783538]"
BOBYQA,508,818,0,0.0004721907239872682,"[0.17683352829704438, 0.24022347207857528, 0.2120093659263113, 0.16251116984967626, 0.19078985938284432, 0.1745262814030218, 0.17806025430600672, 0.13383611560316144, 0.1662608759057176, 0.1524126425750282]"
BOBYQA,509,819,0,0.00047177863335579073,"[0.17688933322760444, 0.24020223061463564, 0.21198920199952875, 0.1625081874708282, 0.19079026786906725, 0.17455399990336068, 0.17802630445954618, 0.13385835246517383, 0.16625928346532406, 0.15241162114822615]"
BOBYQA,510,820,0,0.00047118437924402245,"[0.17693873689882186, 0.24018890001504994, 0.2119921005523298, 0.16250437964940764, 0.19077760799373744, 0.17459420035546874, 0.17802675333032875, 0.13388815222948983, 0.16622677094203064, 0.15240553584869526]"
BOBYQA,511,821,0,0.00047051735029861514,"[0.17704491436340952, 0.24014628697557944, 0.21198030126133938, 0.16247369755860175, 0.19078139092333166, 0.17468209785162714, 0.1779796766992679, 0.1339159907904043, 0.16620100834034043, 0.15239964736690284]"
BOBYQA,512,822,0,0.0004704919434310383,"[0.17711969866194743, 0.24017631520249408, 0.21188071401576297, 0.1625070537917749, 0.19076631155056376, 0.17475809108749177, 0.17798482989284997, 0.13396101838873442, 0.1662053623138014, 0.15239964217708374]"
BOBYQA,513,824,0,0.0004704150160259872,"[0.17713343734650513, 0.2400995419948828, 0.2118752214252861, 0.16250468052411052, 0.19076395907212051, 0.17476719764228932, 0.17797572788574972, 0.1339547354400795, 0.16619803634582528, 0.1523955352425586]"
BOBYQA,514,826,0,0.00046983698339872254,"[0.1771438839989833, 0.2401026858783701, 0.2118973872958063, 0.1625149484171162, 0.19076101825568853, 0.17476714404443627, 0.17795551273998356, 0.1339734373922779, 0.1662059592771579, 0.15240291011588822]"
BOBYQA,515,827,0,0.0004697304558293981,"[0.17715894779892372, 0.24011036689082965, 0.21189647165158995, 0.16251162068223438, 0.19077007666332696, 0.1747637225315482, 0.17795335857649439, 0.1339522003146115, 0.16617880435779062, 0.1523989900748428]"
BOBYQA,516,830,0,0.0004696121147338434,"[0.1771694918595175, 0.24010803268743705, 0.21190387051528828, 0.16250787625507335, 0.19076021372733554, 0.17476264272439507, 0.1779596715911606, 0.1339524264779721, 0.16618723003449215, 0.15240128562273958]"
BOBYQA,517,833,0,0.0004695539397480718,"[0.17717268251422583, 0.24010734152241361, 0.21190191828773805, 0.16250910056142376, 0.19076347190276868, 0.17475535558385363, 0.17795623350618123, 0.13395512609106253, 0.16618823671564364, 0.15240084741677565]"
BOBYQA,518,834,0,0.0004694856972761229,"[0.17717327296447796, 0.24010708007305448, 0.2119023227047284, 0.16250819807851433, 0.19076443962859763, 0.1747522194420912, 0.1779503631515964, 0.1339594987195162, 0.1661827329144527, 0.15239885735755546]"
BOBYQA,519,835,0,0.00046937492478673183,"[0.1771782456006814, 0.24010153250530608, 0.21190275556607274, 0.16250654746502113, 0.19077046701092856, 0.1747421606759163, 0.17794555193024184, 0.1339682567011747, 0.16617261682255918, 0.15239748187079005]"
BOBYQA,520,836,0,0.00046911708289625113,"[0.17718279860064592, 0.24007714571119998, 0.2119057320342423, 0.16251307440964188, 0.19077062413602677, 0.17472607824198583, 0.17794052050715073, 0.1339720193425752, 0.16614791427568404, 0.15239250831918882]"
BOBYQA,521,837,0,0.00046876497467579573,"[0.1772078625669226, 0.24005567447256612, 0.21192039942884852, 0.1625152791632243, 0.1907773859098669, 0.17467642187251514, 0.17793800419355318, 0.13399532416211568, 0.16610371653323597, 0.15238376608816948]"
BOBYQA,522,838,0,0.0004684247454199322,"[0.17722893508797158, 0.23999520697920096, 0.2119403452888448, 0.16251683313962167, 0.190786785019569, 0.17465841230107448, 0.17791803510559537, 0.13398335063151431, 0.16607401248995657, 0.15237587743135095]"
BOBYQA,523,839,0,0.00046824834536348417,"[0.1772423516459147, 0.23998403412843514, 0.211916365640865, 0.16253921199343502, 0.1907750526391294, 0.17462890652907517, 0.17791245406940467, 0.13403214613285622, 0.1660346810958267, 0.1523686677190776]"
BOBYQA,524,840,0,0.00046808959885533884,"[0.1773066513501706, 0.23997057104133512, 0.21193949554672997, 0.16252527320694862, 0.19078291724846044, 0.1746367506835676, 0.1778959671881152, 0.13401876259778422, 0.16600754096820322, 0.15236202653156483]"
BOBYQA,525,841,0,0.00046773155742486683,"[0.17734046725834643, 0.23991885474546343, 0.21192487686770797, 0.16250698948570785, 0.19080381446722489, 0.17464438243510802, 0.17788162838392693, 0.13405214939196572, 0.1659931301898431, 0.15235870665070525]"
BOBYQA,526,842,0,0.00046760595576377585,"[0.1773925177958881, 0.2398819253685887, 0.21192262763060313, 0.16251935109765728, 0.19078053275839732, 0.1746540680761627, 0.17787706789838512, 0.13406518748339963, 0.16595739402257018, 0.15235062079693606]"
BOBYQA,527,843,0,0.0004674237173227294,"[0.17742285656571252, 0.23985410170392882, 0.21191511417847692, 0.16251586039336982, 0.1908057275508739, 0.1746353532548148, 0.1778353842960619, 0.13409658678659286, 0.165927425389304, 0.152345126643531]"
BOBYQA,528,844,0,0.00046726926948598526,"[0.17744581932611564, 0.23982074691762523, 0.21193455465984376, 0.16250111564070174, 0.19080819828485776, 0.17463249585312973, 0.17785394559161666, 0.13411941315565754, 0.16587119687074836, 0.1523340203646234]"
BOBYQA,529,846,0,0.0004670851656771404,"[0.17745265120066298, 0.2398218409893932, 0.2119483372955326, 0.16251126107735092, 0.19080360709273997, 0.17462674208091936, 0.17786078634611474, 0.13414715599617663, 0.16588663956948796, 0.15234627248931903]"
BOBYQA,530,847,0,0.00046678332379060893,"[0.17746450556419166, 0.23981918257652818, 0.21196367350677228, 0.16250439578636974, 0.19078545101628264, 0.17462985348101548, 0.17784409456345035, 0.13416776676737924, 0.1658957208615766, 0.1523395745774084]"
